transfer_id,departure_object_id,arrival_object_id,departure_epoch,time_of_flight,revolutions,prograde,departure_position_x,departure_position_y,departure_position_z,departure_velocity_x,departure_velocity_y,departure_velocity_z,departure_semi_major_axis,departure_eccentricity,departure_inclination,departure_argument_of_periapsis,departure_longitude_of_ascending_node,departure_true_anomaly,arrival_position_x,arrival_position_y,arrival_position_z,arrival_velocity_x,arrival_velocity_y,arrival_velocity_z,arrival_semi_major_axis,arrival_eccentricity,arrival_inclination,arrival_argument_of_periapsis,arrival_longitude_of_ascending_node,arrival_true_anomaly,transfer_semi_major_axis,transfer_eccentricity,transfer_inclination,transfer_argument_of_periapsis,transfer_longitude_of_ascending_node,transfer_true_anomaly,departure_delta_v_x,departure_delta_v_y,departure_delta_v_z,arrival_delta_v_x,arrival_delta_v_y,arrival_delta_v_z,transfer_delta_v
10469392,18467,13574,2.4574e+06,13300,2,0,5639.8,-905.701,4451.66,-4.59808,-0.677947,5.75076,7193.8,0.00851126,1.72053,4.47487,6.2418,2.47919,-2273.21,-922.128,6783.97,-7.03971,0.665427,-2.29461,7215.29,0.00331452,1.72061,3.39991,6.23794,4.76823,7180.81,0.00869753,1.71961,4.02152,6.24106,2.93242,-0.0153177,0.0124306,-0.0195636,-0.0255412,0.0215031,0.026397,0.070345
8558732,16615,20884,2.4574e+06,10300,1,0,2053.69,6044.49,3256.88,0.116253,-3.58446,6.53911,7167.02,0.00244001,1.72225,2.02909,1.32121,4.73176,-861.05,1103.04,-7112.98,1.90379,7.09134,0.878161,7209.72,0.00561789,1.72448,1.47858,1.32704,3.35309,7204.71,0.00702124,1.725,1.20152,1.32265,5.55956,0.0177668,-0.0287412,0.00608167,-0.032139,0.0126904,-0.010155,0.0703473
14440982,20884,16615,2.4574e+06,10300,1,0,888.067,-959.654,7072.88,-1.92044,-7.16506,-0.721544,7209.56,0.00265024,1.72448,1.17693,1.32399,0.493243,1390.59,6742.76,-2029.44,1.56533,1.79103,7.05781,7169.33,0.00174318,1.72222,1.99968,1.32242,3.99343,7208.41,0.00589517,1.72471,0.471811,1.32167,1.19801,-0.0124142,0.000639783,0.0336759,-0.0188003,0.0190781,-0.0219408,0.0705209
9302144,17121,20884,2.4574e+06,13900,2,0,1800.97,6916.86,988.234,0.827893,-1.26479,7.25691,7177.19,0.00556958,1.72101,2.98987,1.33701,3.43228,428.026,-2616.1,6690.16,-2.03662,-6.7239,-2.47968,7211.45,0.00320575,1.72446,1.06352,1.33138,0.853195,7206.66,0.00173081,1.72238,2.4957,1.3372,3.92649,0.0122909,-0.00225581,0.0138256,-0.0429368,-0.000746675,0.0293349,0.0706424
8558763,16615,20884,2.4574e+06,4600,0,0,1134.51,84.1762,7060.41,-1.7859,-7.24048,0.365268,7152.84,0.00107813,1.7224,2.91453,1.32148,4.88888,1741.59,7005.01,-48.1846,1.10787,-0.255725,7.34813,7227.3,0.00420716,1.72429,1.27186,1.32608,5.00457,7193.55,0.00693519,1.72263,2.09198,1.3261,5.71212,0.0245511,-0.0288985,-0.02384,0.0179598,0.0107638,0.0153187,0.0707346
8558761,16615,20884,2.4574e+06,4000,0,0,1134.51,84.1762,7060.41,-1.7859,-7.24048,0.365268,7152.84,0.00107813,1.7224,2.91453,1.32148,4.88888,796.887,5856.48,-4173.25,1.93942,3.95563,5.96449,7221.17,0.00387894,1.72435,1.4792,1.32606,4.18075,7193.54,0.00663377,1.72269,2.01599,1.32727,5.7883,0.0335783,-0.0309306,-0.0207569,0.0181901,0.00318875,0.00977839,0.0710469
14441180,20884,16615,2.4574e+06,9700,1,0,1012.98,6253.43,-3489.7,1.83858,3.24931,6.41101,7223,0.0037915,1.72433,1.41999,1.32485,4.35312,-1863.46,-6869.59,-798.546,-0.881736,1.07697,-7.33325,7170.6,0.00219544,1.72221,2.22236,1.32303,1.03226,7192.57,0.00558714,1.72665,2.5257,1.32354,3.2472,0.0180309,0.00733632,-0.0271805,0.0368994,0.00335081,0.00753625,0.0712421
10469300,18467,13574,2.4574e+06,15700,2,0,1235.5,999.901,-6957.8,7.38142,-0.491586,1.21739,7183.26,0.00707923,1.72064,4.44758,6.24153,0.432728,-4820.25,-586.38,5323.75,-5.51353,0.989814,-4.90517,7221.48,0.00310427,1.72054,3.08471,6.23806,5.49623,7181.55,0.0071036,1.72138,4.36599,6.2371,0.513653,-0.00164977,-0.0322982,-0.00892467,-0.0360144,-0.00897072,0.00724214,0.071364
14440845,20884,16615,2.4574e+06,14200,2,0,-796.575,1325.99,-7082.16,1.9564,7.0449,1.10846,7209.87,0.0055867,1.72448,1.49668,1.3234,3.36673,2036.95,5387.14,4259.99,-0.236585,-4.5846,5.87986,7164.31,0.00246567,1.72228,2.18147,1.32245,4.74717,7217.27,0.00750119,1.72438,0.786297,1.32405,4.0772,0.000302597,-0.00183081,0.0360638,-0.021014,0.0135645,-0.0248764,0.0713878
9301794,17121,20884,2.4574e+06,13900,2,0,338.726,4863.56,-5303.99,2.00945,5.22188,4.87237,7167.64,0.00673438,1.72111,3.00707,1.33573,2.43614,1831.73,3585.23,5962.38,-0.891917,-6.22566,4.00078,7214.71,0.00337817,1.72442,1.58129,1.32984,5.69667,7183.61,0.00371389,1.72523,2.98471,1.33109,2.45779,0.0455195,-0.0149487,0.00968951,-0.00954065,-0.00517644,0.0197689,0.0714341
14441360,20884,16615,2.4574e+06,3700,0,0,-2055.48,-6121.25,-3278.57,-0.158795,3.51934,-6.51853,7223.5,0.00384325,1.72433,1.32404,1.32549,2.29343,1654.24,2483.71,6503.23,-1.25959,-6.76594,2.88891,7155.59,0.00189291,1.72237,2.71323,1.32258,4.73656,7195.12,0.00654154,1.7234,0.603894,1.325,3.0135,0.0120474,0.00397621,0.0185848,-0.024533,0.00931008,-0.0414508,0.0715604
22502039,26236,26280,2.4574e+06,12400,2,0,1158.81,364.918,-6983.55,5.50142,-5.09041,0.648088,7134.8,0.00649901,1.71961,4.82402,5.54954,6.25862,3817.74,-2323.3,-5510.54,3.93154,-4.46721,4.60013,7145.04,0.00704273,1.71977,5.27504,5.55037,0.104836,7077.22,0.00267973,1.7195,2.59328,5.55071,2.20634,-0.0135364,0.0277975,-0.0184322,0.0157117,-0.0229951,0.0224917,0.0717937
14441172,20884,16615,2.4574e+06,7300,1,0,1012.98,6253.43,-3489.7,1.83858,3.24931,6.41101,7223,0.0037915,1.72433,1.41999,1.32485,4.35312,2002.31,4900.36,4823.8,-0.455561,-5.1423,5.38613,7162.47,0.00242823,1.7223,2.28609,1.32247,4.7467,7201.49,0.00836991,1.72464,1.60894,1.32468,4.16414,-0.0040338,-0.0287503,0.00280753,-0.0136315,0.0394611,0.00869812,0.071813
8558723,16615,20884,2.4574e+06,7600,1,0,2053.69,6044.49,3256.88,0.116253,-3.58446,6.53911,7167.02,0.00244001,1.72225,2.02909,1.32121,4.73176,119.445,-3535.8,6269.54,-2.10969,-6.25007,-3.45945,7213.4,0.00357015,1.72444,1.09039,1.32656,0.972615,7196.16,0.00411483,1.72618,0.397021,1.32327,0.0809645,0.0378425,0.0021678,0.0175983,0.023623,-0.00987078,-0.0158418,0.0718978
