jd,x,y,z,xdot,ydot,zdot
2457401.42135417,-5191.92010808361,-3778.22317087494,3549.35769723054,4.75006751978638,-5.36109941909128,0.946899699672076
2457401.42164248,-5071.98180048897,-3910.57059559597,3571.83058947175,4.87919322174524,-5.26436934299145,0.857310785892861
2457401.42193079,-4948.86249327699,-4040.465388191,3592.06331628563,5.00545365114172,-5.16418729495501,0.76704694630475
2457401.4222191,-4822.6345496494,-4167.82211695739,3610.03966403898,5.12876949618196,-5.06059827915085,0.676156354433136
2457401.42250741,-4693.37229974942,-4292.55649299008,3625.74462650223,5.24906214939662,-4.95364904924188,0.584687778248455
2457401.42279572,-4561.15202276639,-4414.58541404095,3639.16441967161,5.36625373612611,-4.84338813091107,0.492690581267098
2457401.42308403,-4426.05192830548,-4533.82700894566,3650.2864966133,5.4802671450611,-4.72986584488449,0.400214723195183
2457401.42337234,-4288.15213697033,-4650.20068262931,3659.09956231716,5.59102606090023,-4.61313433036743,0.307310760054222
2457401.42366065,-4147.5346601052,-4763.62716170007,3665.5935885466,5.69845499918471,-4.4932475688047,0.214029843726262
2457401.42394896,-4004.28337864168,-4874.02854063785,3669.75982866913,5.80247934336724,-4.37026140787157,0.120423720854741
2457401.42423727,-3858.48402099362,-4981.32832858233,3671.59083245093,5.90302538416923,-4.24423358559688,0.0265447310358697
2457401.42452558,-3710.22413994268,-5085.45149672259,3671.08046079677,6.00002036127774,-4.11522375451494,-0.0675541957659289
2457401.42481389,-3559.59308845545,-5186.32452628749,3668.22390041521,6.09339250742986,-3.98329350573754,-0.161819542646306
2457401.4251022,-3406.68199437241,-5283.87545713359,3663.01767838715,6.18307109492839,-3.84850639283219,-0.256197210101991
2457401.42539051,-3251.5837339073,-5378.0339369242,3655.45967661421,6.26898648462879,-3.71092795538756,-0.350632521354652
2457401.42567882,-3094.39290389518,-5468.73127089024,3645.54914612149,6.35107017743283,-3.57062574214129,-0.445070228728842
2457401.42596713,-2935.20579272625,-5555.9004721605,3633.28672118748,6.42925486831926,-3.42766933354029,-0.539454521156189
2457401.42625544,-2774.12034990185,-5639.47631264531,3618.67443327246,6.50347450293694,-3.2821303635977,-0.633729032878871
2457401.42654375,-2611.23615414858,-5719.3953744545,3601.71572471418,6.57366433677974,-3.13408254090548,-0.727836853426113
2457401.42683206,-2446.65438002618,-5795.59610182673,3582.41546215853,6.63976099695663,-2.98360166865566,-0.821720538938035
2457401.42712037,-2280.4777629642,-5868.01885354364,3560.77994969057,6.7017025465637,-2.83076566351807,-0.915322124911549
2457401.42740868,-2112.81056266281,-5936.60595579838,3536.8169416295,6.75942855165753,-2.67565457321659,-1.00858314044327
2457401.42769699,-1943.75852479298,-6001.30175548402,3510.53565494948,6.81288015082195,-2.51835059264068,-1.10144462404438
2457401.4279853,-1773.4288409316,-6062.05267386337,3481.94678128611,6.86200012731193,-2.35893807832351,-1.19384714110216
2457401.42827361,-1601.93010666764,-6118.80726057724,3451.0624984867,6.9067329837498,-2.19750356111294,-1.28573080306247
2457401.42856192,-1429.37227781619,-6171.51624794405,3417.89648166046,6.94702501933949,-2.03413575685644,-1.3770352884068
2457401.42885023,-1255.86662467819,-6220.13260549889,3382.46391368309,6.98282440955517,-1.86892557491648,-1.46769986549629
2457401.42913854,-1081.52568428482,-6264.6115947158,3344.7814951083,7.01408128824986,-1.70196612432809,-1.55766341735399
2457401.42942685,-906.463210567101,-6304.91082385201,3304.86745343715,7.04074783211917,-1.53335271740646,-1.64686446845485
2457401.42971516,-730.794122392964,-6340.9903028483,3262.74155169434,7.06277834744339,-1.36318287060822,-1.73524121359094
