jd,x,y,z,xdot,ydot,zdot
2457399.55671296,16202.5007707971,-9217.44701642289,16197.5415796187,0.160647852430592,1.9660510433939,-3.65481175891919
2457399.55721028,16209.00546639,-9132.74399758764,16040.1050134146,0.142070948675891,1.97656846231427,-3.67328876517255
2457399.55770759,16214.7054044917,-9047.58756073732,15881.8720970525,0.123188237226959,1.98715606898463,-3.69187902521774
2457399.55820491,16219.5872925233,-8961.97467491613,15722.8379446263,0.103992577525827,1.99781456725897,-3.71058344957321
2457399.55870222,16223.6375263591,-8875.90227896639,15562.9976314447,0.0844766074185047,2.00854465891811,-3.72940293266273
2457399.55919954,16226.8421806249,-8789.36728163748,15402.34619477,0.064632734709884,2.01934704273148,-3.74833835060869
2457399.55969685,16229.1869986256,-8702.36656173686,15240.8786346547,0.0444531283419366,2.03022241343576,-3.76739055885026
2457399.56019417,16230.6573818848,-8614.89696832691,15078.5899148845,0.0239297091762962,2.0411714606235,-3.78656038957301
2457399.56069148,16231.2383792804,-8526.95532097155,14915.4749640371,0.00305414036129504,2.05219486753477,-3.80584864893536
2457399.5611888,16230.9146757558,-8438.53841003704,14751.528676663,-0.0181821827375548,2.06329330974361,-3.82525611407624
2457399.56168611,16229.6705805901,-8349.64299705157,14586.7459146018,-0.0397881430657881,2.07446745373116,-3.84478352988685
2457399.56218343,16227.490015204,-8260.26581512885,14421.1215084411,-0.0617729128902793,2.08571795533595,-3.86443160552827
2457399.56268074,16224.3565004831,-8170.40356946099,14254.6502591315,-0.0841459653162294,2.09704545807161,-3.88420101067497
2457399.56317806,16220.2531435947,-8080.05293788685,14087.3269397697,-0.106917086336811,2.10845059130096,-3.9040923714627
2457399.56367537,16215.1626242743,-7989.21057154196,13919.1462975612,-0.130096387442855,2.11993396825482,-3.92410626611748
2457399.56417269,16209.0671805589,-7897.87309559733,13750.1030559796,-0.153694318821426,2.13149618388292,-3.94424322024041
2457399.56467,16201.9485939384,-7806.03711009427,13580.1919171353,-0.17772168317374,2.14313781252279,-3.96450370172106
2457399.56516732,16193.7881739013,-7713.69919088367,13409.4075643721,-0.202189650184457,2.15485940537182,-3.9848881152496
2457399.56566463,16184.5667418421,-7620.85589067839,13237.7446651075,-0.227109771676179,2.16666148774613,-4.00539679639574
2457399.56616195,16174.2646143041,-7527.5037402283,13065.1978739392,-0.252493997484736,2.17854455610839,-4.02603000521944
2457399.56665926,16162.8615855223,-7433.63924962838,12891.7618360352,-0.278354692092786,2.19050907484538,-4.04678791937553
2457399.56715658,16150.3369092356,-7339.25890977095,12717.4311908325,-0.304704652061229,2.20255547277434,-4.06767062667128
2457399.56765389,16136.6692797317,-7244.35919395438,12542.2005760685,-0.331557124300011,2.21468413935515,-4.08867811703208
2457399.56815121,16121.8368120882,-7148.93655966119,12366.0646321703,-0.358925825222082,2.22689542058352,-4.10981027382678
2457399.56864852,16105.8170215712,-7052.98745051998,12189.0180070321,-0.386824960826535,2.23918961453819,-4.13106686449991
2457399.56914584,16088.5868021497,-6956.50829846672,12011.0553612108,-0.415269247759314,2.25156696655252,-4.15244753045349
2457399.56964315,16070.1224040829,-6859.49552612202,11832.1713735737,-0.444273935402317,2.26402766397835,-4.17395177611577
2457399.57014047,16050.3994105367,-6761.94554940287,11652.3607474342,-0.473854829044257,2.27657183050713,-4.19557895712908
2457399.57063778,16029.3927131787,-6663.85478038856,11471.6182172161,-0.504028314189278,2.28919952000989,-4.21732826758279
2457399.5711351,16007.0764867039,-6565.21963046231,11289.9385556871,-0.534811382061967,2.30191070985458,-4.2391987262105
2457399.57163241,15983.4241622383,-6466.03651375214,11107.3165818109,-0.566221656370195,2.31470529365488,-4.26118916146382
2457399.57212973,15958.4083995633,-6366.30185089637,10923.7471692648,-0.598277421389994,2.32758307340088,-4.28329819536654
2457399.57262704,15932.0010581045,-6266.01207316153,10739.2252556801,-0.630997651439507,2.34054375091727,-4.30552422604488
2457399.57312436,15904.1731666228,-6165.16362694273,10553.7458526638,-0.664402041811905,2.35358691858931,-4.32786540881945
2457399.57362167,15874.8948915435,-6063.75297867951,10367.3040566648,-0.69851104123998,2.36671204929179,-4.3503196357343
2457399.57411899,15844.1355038566,-5961.77662022268,10179.8950607567,-0.733345885967904,2.37991848544964,-4.37288451338694
2457399.5746163,15811.8633445166,-5859.23107469134,9991.51416741205,-0.768928635508335,2.3932054271523,-4.39555733891037
2457399.57511362,15778.0457882692,-5756.11290286243,9802.15680235075,-0.80528221016561,2.40657191923654,-4.41833507394463
2457399.57561093,15742.6492058252,-5652.41871013906,9611.81852955393,-0.842430430408098,2.42001683724423,-4.4412143164197
2457399.57610825,15705.638924302,-5548.14515414827,9420.49506754017,-0.880398058174915,2.43353887215261,-4.46419126995511
2457399.57660556,15666.9791858471,-5443.28895302324,9228.18230701178,-0.919210840203881,2.44713651376472,-4.4872617106633
2457399.57710288,15626.6331043546,-5337.84689443012,9034.87632998735,-0.958895553468912,2.46080803263681,-4.51042095112304
2457399.57760019,15584.562620183,-5231.8158454053,8840.57343054764,-0.9994800528157,2.47455146040743,-4.53366380126763
2457399.57809751,15540.7284527766,-5125.19276307478,8645.27013733322,-1.04099332088451,2.48836456837997,-4.55698452590752
2457399.57859482,15495.0900510916,-5017.97470633431,8448.96323794509,-1.08346552040795,2.50224484419554,-4.58037679858048
2457399.57909214,15447.6055417226,-4910.15884857598,8251.64980541313,-1.12692804896949,2.51618946641738,-4.60383365139258
2457399.57958945,15398.2316746214,-4801.74249155525,8053.32722691241,-1.17141359630509,2.53019527682998,-4.62734742048089
2457399.58008677,15346.9237662982,-4692.72308050118,7853.99323492421,-1.21695620422516,2.54425875023696,-4.65090968669272
2457399.58058408,15293.6356403899,-4583.09822058231,7653.64594105646,-1.26359132922698,2.55837596152011,-4.67451121103714
2457399.5810814,15238.3195654798,-4472.86569485141,7452.28387275874,-1.31135590785808,2.57254254969827,-4.69814186442093
2457399.58157871,15180.9261900484,-4362.02348380415,7249.90601318869,-1.36028842487878,2.58675367869899,-4.72179055113361
2457399.58207603,15121.4044744345,-4250.56978669948,7046.51184451077,-1.4104289842558,2.60100399452685,-4.74544512549394
2457399.58257334,15059.7016196852,-4138.50304480403,6842.10139493496,-1.46181938299915,2.61528757848099,-4.76909230101268
2457399.58307066,14995.7629931722,-4025.82196673834,6636.67528983186,-1.51450318782897,2.62959789603962,-4.7927175513635
2457399.58356797,14929.5320508535,-3912.5255561199,6430.23480729272,-1.56852581462805,2.64392774099084,-4.81630500238455
2457399.58406529,14860.9502560631,-3798.61314171716,6222.78193853769,-1.62393461059792,2.65826917434748,-4.83983731425775
2457399.5845626,14789.9569947149,-3684.0844103493,6014.31945361428,-1.68077893898951,2.67261345753723,-4.86329555292962
2457399.58505992,14716.4894868131,-3568.93944278958,5804.85097286991,-1.73911026622339,2.68695097930893,-4.88665904974702
2457399.58555723,14640.4826941731,-3453.17875295535,5594.38104472884,-1.7989822511464,2.70127117574067,-4.90990524818244
2457399.58605455,14561.8692242662,-3336.80333069523,5382.9152303542,-1.8604508360898,2.71556244267461,-4.9330095364155
2457399.58655186,14480.5792301217,-3219.81468851469,5170.46019583152,-1.92357433929572,2.72981203983781,-4.95594506442099
2457399.58704918,14396.540306237,-3102.2149126144,4957.02381257063,-1.9884135481616,2.74400598583635,-4.97868254408668
2457399.58754649,14309.6773804759,-2984.00671865232,4742.61526668937,-2.05503181261235,2.75812894313234,-5.00119003074792
2457399.58804381,14219.9126019671,-2865.19351268062,4527.24517821475,-2.12349513774353,2.77216409202936,-5.02343268437936
2457399.58854112,14127.1652250564,-2745.77945775221,4310.92573101633,-2.19387227468131,2.78609299260123,-5.04537250852674
2457399.58903844,14031.3514894155,-2625.76954673962,4093.6708144724,-2.26623480837081,2.79989543340241,-5.06696806489579
2457399.58953575,13932.3844964723,-2505.16968196085,3875.49617796281,-2.34065724072783,2.81354926569505,-5.0881741613389
2457399.59003307,13830.1740824009,-2383.98676226377,3656.41959938328,-2.41721706726187,2.82703022181918,-5.10894151079706
2457399.59053038,13724.6266879999,-2262.22877828187,3436.46106898515,-2.49599484489372,2.84031171621907,-5.12921635856539
2457399.5910277,13615.6452258937,-2139.90491664058,3215.64298996143,-2.57707424823753,2.8533646275216,-5.14894007505845
2457399.59152501,13503.1289456207,-2017.02567396503,2993.99039732583,-2.66054211108613,2.86615705994387,-5.16804871106063
2457399.59202233,13386.9732973246,-1893.60298161643,2771.53119676473,-2.74648844921478,2.87865408218951,-5.18647251226354
2457399.59251964,13267.0697949499,-1769.65034216604,2548.2964252831,-2.83500645989049,2.89081744188038,-5.20413538972279
2457399.59301696,13143.3058800529,-1645.1829787016,2324.32053561365,-2.92619249262375,2.90260525346708,-5.22095434272243
2457399.59351427,13015.5647876028,-1520.21799815172,2099.64170651138,-3.02014598471035,2.91397165747465,-5.23683883042865
2457399.59401159,12883.7254154417,-1394.77456990702,1874.30218121286,-3.11696935396313,2.92486644887819,-5.25169008866328
2457399.5945089,12747.6621994307,-1268.87412111242,1648.34863649682,-3.2167678397048,2.93523467237754,-5.26540038815349
2457399.59500622,12607.2449967244,-1142.54055010042,1421.83258493687,-3.31964928156212,2.94501618236502,-5.27785223074533
2457399.59550353,12462.3389801018,-1015.80045952824,1194.8108130828,-3.42572382384375,2.9541451654747,-5.28891748034068
2457399.59600085,12312.8045468485,-888.683410868956,967.345858437118,-3.53510353127574,2.96254962378842,-5.2984564257744
2457399.59649816,12158.4972463461,-761.222201983159,739.506528199002,-3.64790189958791,2.97015081708167,-5.30631677354626
2457399.59699548,11999.2677312862,-633.453169557797,511.368462817068,-3.7642332418706,2.97686266295903,-5.31233256932879
2457399.59749279,11834.9617383079,-505.416518234829,283.014747410303,-3.88421192874271,2.98259109439718,-5.31632304857154
2457399.59799011,11665.4201048688,-377.156678254075,54.5365740639487,-4.00795145718333,2.98723337513991,-5.31809141841573
2457399.59848742,11490.4788303133,-248.722693390044,-173.966042139457,-4.13556331939245,2.99067737463858,-5.31742357564307
2457399.59898474,11309.9691904134,-120.168640855834,-402.383490763869,-4.26715563929473,2.99280080588392,-5.31408676865354
2457399.59948205,11123.7179161307,8.44591534072187,-630.595735178509,-4.40283154034743,2.99347043162261,-5.3078282156684
2457399.59997937,10931.5474489994,137.055436396317,-858.471421705867,-4.54268720426812,2.99254124720455,-5.29837369668243
2457399.60047668,10733.2762873493,265.587885300686,-1085.86692812423,-4.68680957632456,2.98985565178622,-5.28542614336176
2457399.600974,10528.719439575,393.964167842052,-1312.62535210106,-4.83527366917196,2.98524262395978,-5.26866425934174
2457399.60147131,10317.6890027881,522.097538658765,-1538.5754417378,-4.98813941422535,2.97851692323146,-5.24774121347375
2457399.60196863,10099.9948874244,649.892974022476,-1763.53047248888,-5.14544800768561,2.96947834528585,-5.22228346075107
2457399.60246594,9875.44571066441,777.246514401453,-1987.28707737176,-5.30721769822647,2.9579110667822,-5.19188976013253
2457399.60296326,9643.84988375632,904.044581581431,-2209.62404071459,-5.47343896580902,2.94358312464564,-5.15613047543868
2457399.60346057,9405.0169203885,1030.16327727753,-2430.30106980008,-5.64406904715658,2.92624608549465,-5.11454726496231
2457399.60395789,9158.75899495466,1155.46767281663,-2649.0575637643,-5.81902577436988,2.90563497294623,-5.06665328726922
2457399.6044552,8904.892780647,1279.8111026631,-2865.61140509199,-5.99818071051544,2.88146853387893,-5.01193407444137
2457399.60495252,8643.2415974925,1403.03447834701,-3079.65780608137,-6.18135159153285,2.85344993891488,-4.94984924890235
2457399.60544983,8373.63789932074,1524.96564375666,-3290.8682507531,-6.36829411939657,2.82126802671946,-4.87983528458548
2457399.60594715,8095.92612574422,1645.41879776014,-3498.88958179559,-6.55869319908715,2.78459921513986,-4.80130953546399
2457399.60644446,7809.96593998822,1764.19401565456,-3703.34329211087,-6.75215377333623,2.74311021315804,-4.71367577138205
2457399.60694178,7515.63586520424,1881.07690685554,-3903.82509103914,-6.94819148554091,2.69646167399639,-4.61633146869941
2457399.60743909,7212.83732008587,1995.83845228094,-4099.90482588993,-7.14622349290617,2.64431292873449,-4.50867709637825
2457399.60793641,6901.49903854612,2108.23507066416,-4291.12684924178,-7.3455598573324,2.58632792810856,-4.3901276106384
2457399.60843372,6581.58183739196,2218.00896801402,-4477.01093055907,-7.54539605695469,2.5221824939173,-4.26012631625265
2457399.60893104,6253.08367005755,2324.88882790608,-4657.05381567512,-7.74480727945018,2.45157293660149,-4.11816116283608
2457399.60942835,5916.0448736351,2428.59090136308,-4830.73153797671,-7.94274526813087,2.37422602838362,-3.96378341382382
2457399.60992567,5570.55348134709,2528.82055273939,-4997.50257883988,-8.1380385778263,2.28991022924697,-3.79662845027162
2457399.61042298,5216.75043467762,2625.27431117499,-5156.81196006901,-8.32939713968937,2.19844794557534,-3.61643825146456
2457399.6109203,4854.83449099829,2717.64246478982,-5308.09632598411,-8.51542200916551,2.09972846145102,-3.42308483640078
2457399.61141761,4485.0665870817,2805.61221603367,-5450.79003605986,-8.69462105552073,1.99372102806683,-3.21659367003192
2457399.61191493,4107.7733907677,2888.87139112023,-5584.33224020297,-8.86543112383379,1.88048744068213,-2.99716576137677
2457399.61241224,3723.34975733017,2967.11266458294,-5708.17484874403,-9.02624684917941,1.76019329404727,-2.76519694318726
2457399.61290956,3332.25980910546,3040.03822294245,-5821.79124062948,-9.17545583068709,1.63311700996963,-2.52129266859477
2457399.61340687,2935.03638145851,3107.36475159869,-5924.68548070443,-9.31147930365139,1.4996557005208,-2.26627663569157
