jd,x,y,z,xdot,ydot,zdot
2457399.55671296,17322.8614190002,-7094.10960063872,15965.6618874068,-0.0124826891860891,1.92057979512068,-3.72859971663726
2457399.55698148,17322.4466917526,-7049.50101340098,15879.0432565639,-0.0232848445282214,1.92498965061242,-3.73852862641854
2457399.55725,17321.7802934192,-7004.79000761938,15792.1939270529,-0.0341786549546823,1.92940897554323,-3.74848754750216
2457399.55751852,17320.8600848324,-6959.97636391768,15705.1132016013,-0.0451652241966678,1.93383774238914,-3.75847656658989
2457399.55778704,17319.6839010155,-6915.05986358565,15617.8003809527,-0.0562456734757454,1.93827592124789,-3.76849576798857
2457399.55805556,17318.2495507735,-6870.04028863517,15530.2547639236,-0.0674211418400508,1.94272347975577,-3.77854523349145
2457399.55832407,17316.5548162754,-6824.91742185833,15442.4756474634,-0.0786927865079243,1.94718038300158,-3.78862504225484
2457399.55859259,17314.5974526286,-6779.69104688759,15354.4623267169,-0.090061783219168,1.95164659343773,-3.79873527067015
2457399.55886111,17312.3751874448,-6734.36094825796,15266.2140950899,-0.101529326594108,1.95612207078831,-3.8088759922311
2457399.55912963,17309.8857203983,-6688.92691147142,15177.730244318,-0.113096630500652,1.96060677195402,-3.81904727739586
2457399.55939815,17307.1267227743,-6643.38872306357,15089.010064539,-0.124764928429537,1.9651006509139,-3.8292491934439
2457399.55966667,17304.0958370102,-6597.74617067254,15000.0528443679,-0.136535473877967,1.96960365862366,-3.83948180432753
2457399.55993519,17300.7906762261,-6551.9990431104,14910.8578709762,-0.148409540741841,1.97411574291063,-3.84974517051766
2457399.5602037,17297.2088237474,-6506.14713043693,14821.4244301744,-0.160388423716788,1.978636848365,-3.86003934884382
2457399.56047222,17293.347832617,-6460.19022403608,14731.7518064983,-0.172473438708218,1.98316691622742,-3.87036439232797
2457399.56074074,17289.2052250991,-6414.12811669498,14641.8392832995,-0.184665923250607,1.98770588427269,-3.8807203500121
2457399.56100926,17284.7784921719,-6367.96060268573,14551.6861428397,-0.196967236936249,1.99225368668947,-3.89110726677919
2457399.56127778,17280.065093011,-6321.68747785009,14461.2916663894,-0.209378761853698,1.99681025395584,-3.90152518316738
2457399.5615463,17275.0624544622,-6275.30853968698,14370.6551343307,-0.221901903036141,2.00137551271055,-3.91197413517705
2457399.56181481,17269.7679705039,-6228.82358744313,14279.7758262653,-0.234538088919942,2.0059493856198,-3.92245415407055
2457399.56208333,17264.179001699,-6182.23242220683,14188.6530211264,-0.2472887718136,2.01053179123944,-3.93296526616422
2457399.56235185,17258.2928746351,-6135.53484700492,14097.2859972962,-0.26015542837739,2.01512264387232,-3.94350749261255
2457399.56262037,17252.1068813542,-6088.73066690317,14005.6740327281,-0.273139560113925,2.0197218534207,-3.95408084918403
2457399.56288889,17245.6182787702,-6041.81968911014,13913.8164050745,-0.286242693869925,2.02432932523352,-3.96468534602843
2457399.56315741,17238.8242880756,-5994.80172308464,13821.7123918196,-0.299466382349449,2.02894495994828,-3.97532098743512
2457399.56342593,17231.7220941347,-5947.6765806469,13729.3612704186,-0.312812204638885,2.03356865332742,-3.98598777158219
2457399.56369444,17224.3088448661,-5900.44407609368,13636.7623184426,-0.326281766743959,2.03820029608887,-3.9966856902759
2457399.56396296,17216.5816506116,-5853.10402631724,13543.914813729,-0.339876702139087,2.04283977373075,-4.00741472868003
2457399.56423148,17208.5375834919,-5805.65625092864,13450.8180345392,-0.353598672329331,2.04748696634975,-4.01817486503498
2457399.5645,17200.1736767504,-5758.10057238511,13357.4712597227,-0.367449367425297,2.05214174845317,-4.02896607036583
2457399.56476852,17191.4869240824,-5710.43681612206,13263.8737688876,-0.381430506731264,2.05680398876423,-4.03978830817936
2457399.56503704,17182.474278951,-5662.66481068954,13170.0248425793,-0.395543839346868,2.06147355002051,-4.05064153414911
2457399.56530556,17173.1326538883,-5614.78438789355,13075.9237624651,-0.409791144782675,2.06615028876514,-4.0615256957885
2457399.56557407,17163.4589197831,-5566.7953829422,12981.5698115282,-0.424174233589962,2.07083405513061,-4.07244073211106
2457399.56584259,17153.4499051533,-5518.69763459707,12886.9622742686,-0.438694948005051,2.07552469261474,-4.08338657327763
2457399.56611111,17143.1023954028,-5470.49098532978,12792.1004369129,-0.453355162608542,2.08022203784868,-4.09436314022976
2457399.56637963,17132.4131320634,-5422.17528148407,12696.9835876323,-0.468156784999801,2.08492592035652,-4.10537034430889
2457399.56664815,17121.3788120213,-5373.75037344359,12601.6110167701,-0.483101756487052,2.08963616230627,-4.11640808686061
2457399.56691667,17109.9960867262,-5325.21611580546,12505.9820170784,-0.498192052793456,2.09435257825175,-4.12747625882356
