transfer_id_x,departure_object_id_x,arrival_object_id_x,departure_epoch_x,time_of_flight_x,revolutions_x,transfer_delta_v_x,atom_transfer_delta_v_x,atom_dv_ranking,combo,transfer_id_y,departure_object_id_y,arrival_object_id_y,departure_epoch_y,time_of_flight_y,revolutions_y,transfer_delta_v_y,atom_transfer_delta_v_y,lambert_dv_ranking
21137948,25733,17768,2457399.59259,15100.0,2,0.980603492405,0.952881103393,836.0,25733-17768,21137648,25733,17768,2457399.52315,15100.0,2,0.979101629854,0.953588878774,877.0
15037148,20894,23259,2457399.98611,15100.0,2,0.964205835897,0.952962513832,837.0,20894-23259,15037448,20894,23259,2457400.05556,15100.0,2,0.963657380599,0.953010322061,851.0
15967249,20904,20798,2457400.00926,15400.0,2,0.956683876808,0.953073978851,838.0,20904-20798,15967249,20904,20798,2457400.00926,15400.0,2,0.956683876808,0.953073978851,838.0
7370148,13574,23561,2457399.52315,15100.0,2,0.940970604684,0.953079276406,839.0,13574-23561,7370149,13574,23561,2457399.52315,15400.0,2,0.922890672533,0.973300605093,778.0
5142599,12209,23561,2457399.51157,15400.0,2,0.917056315025,0.953626103383,840.0,12209-23561,5142599,12209,23561,2457399.51157,15400.0,2,0.917056315025,0.953626103383,768.0
13737798,20876,20798,2457399.55787,15100.0,2,0.965470136374,0.954450561971,841.0,20876-20798,13737798,20876,20798,2457399.55787,15100.0,2,0.965470136374,0.954450561971,855.0
15751694,20903,20904,2457399.88194,13900.0,1,0.947815903807,0.954765451142,842.0,20903-20904,15751694,20903,20904,2457399.88194,13900.0,1,0.947815903807,0.954765451142,821.0
5157743,12209,25732,2457399.5463,13600.0,1,0.973974719878,0.955311041787,843.0,12209-25732,5157743,12209,25732,2457399.5463,13600.0,1,0.973974719878,0.955311041787,868.0
5019698,12209,13570,2457399.99769,15100.0,2,0.962358543432,0.955972340571,844.0,12209-13570,5019846,12209,13570,2457400.03241,14500.0,1,0.957460924734,0.957980381168,841.0
21095249,25733,12283,2457399.5463,15400.0,2,0.929779786428,0.956850061932,845.0,25733-12283,21095249,25733,12283,2457399.5463,15400.0,2,0.929779786428,0.956850061932,794.0
16962338,20972,20852,2457400.03241,12100.0,2,0.976304815517,0.957674050793,846.0,20972-20852,16962338,20972,20852,2457400.03241,12100.0,2,0.976304815517,0.957674050793,873.0
