jd,x,y,z,xdot,ydot,zdot
2457400.47222222,41666.1728968623,6450.42308284881,-20.3129024647778,-0.469520763096873,3.03879201070637,0.00239275721722381
2457400.47321956,41624.8919252296,6712.14652725794,-20.1063190152081,-0.488605352711312,3.03577605413217,0.00240201852585802
2457400.4742169,41581.9672661157,6973.60492183036,-19.8989416054954,-0.507670541772879,3.03264023772718,0.00241118493194422
2457400.47521423,41537.4006237056,7234.78794361169,-19.6907784289669,-0.526715577471733,3.02938468668725,0.0024202560744929
2457400.47621157,41491.1937670191,7495.68528063947,-19.4818377098937,-0.545739707811251,3.02600953093694,0.00242923159628705
2457400.47720891,41443.3485298393,7756.28663235037,-19.2721277031654,-0.564742181637739,3.02251490512407,0.00243811114389617
2457400.47820625,41393.866810639,8016.58170998695,-19.0616566939628,-0.583722248670099,3.01890094861428,0.00244689436769005
2457400.47920358,41342.7505725036,8276.56023700397,-18.8504329974302,-0.602679159529468,3.01516780548525,0.00245558092185247
2457400.48020092,41290.0018430529,8536.21194947416,-18.6384649583462,-0.621612165768812,3.0113156245208,0.00246417046439463
2457400.48119826,41235.6227143591,8795.52659649348,-18.425760950793,-0.640520519902481,3.00734455920482,0.00247266265716858
2457400.48219559,41179.6153428624,9054.49394058588,-18.2123293778249,-0.659403475435729,3.00325476771493,0.00248105716588036
2457400.48319293,41121.9819492849,9313.10375810745,-17.9981786711361,-0.678260286894186,2.99904641291609,0.00248935366010308
2457400.48419027,41062.7248185411,9571.34583965006,-17.7833172907264,-0.697090209853285,2.99471966235389,0.0024975518132898
2457400.48518761,41001.8462996463,9829.20999044442,-17.5677537245666,-0.715892500967657,2.99027468824774,0.00250565130278627
2457400.48618494,40939.3488056223,10086.6860307625,-17.3514964882622,-0.734666418000464,2.98571166748383,0.00251365180984349
2457400.48718228,40875.2348134003,10343.7637963192,-17.1345541247168,-0.753411219852699,2.98103078160795,0.00252155301963018
2457400.48817962,40809.5068637223,10600.433138674,-16.9169352037937,-0.77212616659243,2.97623221681807,0.00252935462124499
2457400.48917696,40742.1675610386,10856.6839256309,-16.6986483219769,-0.790810519484001,2.9713161639568,0.00253705630772865
2457400.49017429,40673.2195734037,11112.5060416389,-16.4797021020305,-0.809463541017175,2.96628281850362,0.00254465777607592
2457400.49117163,40602.6656323696,11367.8893881907,-16.2601051926581,-0.828084494936239,2.96113238056692,0.00255215872724739
2457400.49216897,40530.5085328763,11622.8238842217,-16.03986626816,-0.846672646269039,2.95586505487592,0.00255955886618109
2457400.4931663,40456.7511331398,11877.2994665076,-15.8189940280902,-0.86522726135598,2.95048105077233,0.00256685790180401
2457400.49416364,40381.3963545382,12131.3060900611,-15.5974971969122,-0.883747607878957,2.94498058220189,0.0025740555470434
2457400.49516098,40304.4471814943,12384.8337285292,-15.375384523654,-0.902232954890237,2.9393638677057,0.00258115151883793
2457400.49615832,40225.9066613568,12637.8723745878,-15.1526647815614,-0.920682572841285,2.93363113041134,0.00258814553814871
2457400.49715565,40145.7779042779,12890.4120403373,-14.9293467677514,-0.939095733611528,2.92778259802389,0.0025950373299701
2457400.49815299,40064.0640830896,13142.4427576961,-14.7054393028642,-0.957471710537061,2.92181850281671,0.00260182662334043
2457400.49915033,39980.7684331767,13393.9545787942,-14.4809512307141,-0.975809778439298,2.91573908162202,0.00260851315135251
2457400.50014767,39895.8942523474,13644.9375763653,-14.2558914179394,-0.994109213653551,2.90954457582136,0.00261509665116397
