transfer_id,departure_object_id,arrival_object_id,departure_epoch,time_of_flight,revolutions,prograde,departure_position_x,departure_position_y,departure_position_z,departure_velocity_x,departure_velocity_y,departure_velocity_z,departure_semi_major_axis,departure_eccentricity,departure_inclination,departure_argument_of_periapsis,departure_longitude_of_ascending_node,departure_true_anomaly,arrival_position_x,arrival_position_y,arrival_position_z,arrival_velocity_x,arrival_velocity_y,arrival_velocity_z,arrival_semi_major_axis,arrival_eccentricity,arrival_inclination,arrival_argument_of_periapsis,arrival_longitude_of_ascending_node,arrival_true_anomaly,transfer_semi_major_axis,transfer_eccentricity,transfer_inclination,transfer_argument_of_periapsis,transfer_longitude_of_ascending_node,transfer_true_anomaly,departure_delta_v_x,departure_delta_v_y,departure_delta_v_z,arrival_delta_v_x,arrival_delta_v_y,arrival_delta_v_z,transfer_delta_v
16062143,24812,27445,2457400.47222222,337600.0,3,1,41666.1728968623,6450.42308284881,-20.3129024647778,-0.469520763096873,3.03879201070637,0.00239275721722381,42166.0905721867,0.000307393860622573,0.000915357184455429,4.43667141335484,0.707866400054991,1.29224000076401,38882.0833860991,-16295.4598606665,-36.6008787320205,1.1885728363851,2.8361747892233,0.00203581344105016,42166.9388310506,0.0001954036336276,0.00109177018254283,5.46902747385996,0.522463737261366,6.17801688167697,42203.8956056809,0.00107775330570614,0.000998641841367549,5.35079198243525,0.657021039846342,0.428964768663031,0.00025302291649254,0.00143178582643699,0.000297490591974193,0.000207756794468272,0.00137221873704219,-0.000517126142301539,0.00296516236501196
16060845,24812,27445,2457399.87037037,353200.0,4,1,-37057.7729789772,20132.9607315347,35.1506050329003,-1.46693682250989,-2.70144744808951,-0.000958757920328039,42166.0662103452,0.000273600598103109,0.000889856866581519,4.21581632618865,0.715231440370305,3.9960563429032,-41999.2905757651,-3808.49749495724,18.69047930103,0.277799561081267,-3.06164001333078,-0.00301166031239978,42166.9245815113,0.00012437725941166,0.00107521821126657,5.39603351026014,0.515295395864872,3.60388155006713,42203.2825719719,0.000763343349876632,0.000947700011054469,2.46949829959061,0.577073043691138,5.88053270810986,-0.000397064126391067,-0.00132673984453868,-0.00042920331057625,-0.00048084497042572,-0.00137363262391599,0.000435529993553261,0.00296899982226427
16062093,24812,27445,2457400.44907407,337600.0,3,1,42159.4646196678,325.986974882595,-24.84414095042,-0.0228966708686921,3.07489614769743,0.00214910287559832,42166.089634959,0.000312481713804868,0.000914296029585865,4.43045138420337,0.70811297310588,1.15235282687115,36100.4550538718,-21774.5666695308,-40.2277298503884,1.58816164437875,2.6332962504682,0.00162608243961009,42166.938047741,0.000194517149907999,0.00109089441557549,5.44204520673695,0.522047461441192,6.05953351190711,42203.895512557,0.00108752106362219,0.00104584695996183,5.33735408535143,0.606275767480033,0.34728728274398,0.000249296958173627,0.00137809967344182,0.000508303722002311,0.000230857916218241,0.00143229965105718,-0.000308238652535196,0.00297302765180892
16060795,24812,27445,2457399.84722222,353200.0,4,1,-33741.201125592,25303.0487560194,36.6539710738323,-1.84381560765664,-2.45958197986249,-0.000574910879922156,42166.0652731379,0.000269814959585833,0.000888960900341074,4.22973071578078,0.715550396109481,3.83604975922021,-42107.2787716449,2333.4278701552,24.4582032093987,-0.169998892274414,-3.06949368536536,-0.00277991794039892,42166.9237977837,0.000122424505820378,0.00107426056875118,5.43731352955975,0.514926786998106,3.41717774567533,42203.280870925,0.00075052873327499,0.00090658077123446,2.31307064259464,0.638783849117763,5.8294763484948,-0.000429280475955585,-0.00137229224233737,-0.000219373799753798,-0.000483739459732097,-0.00129992149292013,0.000637074192426022,0.00298083113113418
16060895,24812,27445,2457399.89351852,353200.0,4,1,-39588.0500474074,14535.691959729,32.8946333440691,-1.05889719440672,-2.88601245321492,-0.00132296232990704,42166.0671476269,0.000277950291204543,0.000890760575026234,4.20445552079957,0.714915346192554,4.15351523554262,-41000.024624654,-9869.6013221571,12.5175792096015,0.719713468559819,-2.98881341260373,-0.00318015065521522,42166.9253651106,0.000127223451006895,0.0010761705934181,5.35905959446352,0.515668255312888,3.78627735172624,42203.2967809768,0.000782281050148765,0.00100560717377578,2.60371794877548,0.535863360723357,5.93330471327035,-0.000374282300032336,-0.00130673441676166,-0.000629677717059232,-0.000469998401923299,-0.0014758666908361,0.000225304970127184,0.0030632416253576
16062193,24812,27445,2457400.49537037,337600.0,3,1,40288.1074268147,12437.8886817264,-15.3380388838243,-0.906117862347386,2.93816852821553,0.00258591179078865,42166.0915093592,0.000302096698582807,0.000916423473741781,4.44058130038396,0.707624460171248,1.43442013144128,40837.8313262456,-10470.2271566381,-32.1945416334654,0.763734359748759,2.97881279413904,0.00240315305180352,42166.9396143782,0.000195653324346855,0.00109264149474974,5.49626990883773,0.522884217317843,0.0130514401745248,42203.8835498081,0.00107178498465322,0.000940450369924983,5.37778786946875,0.696601546326365,0.508236471451417,0.000246483878977966,0.00151604964916618,8.12421244671909e-05,0.00019149763425319,0.0013400256672913,-0.000714374584023718,0.00306868180010743
16062043,24812,27445,2457400.42592593,337600.0,3,1,41757.3944595935,-5805.36933948186,-28.8363053478077,0.424269235402809,3.04569765160056,0.00186023379830259,42166.0886977044,0.000317264771365373,0.000913240450944606,4.42214013536229,0.708364278883022,1.01454001189698,32552.0403940069,-26791.1744282812,-42.9997124766572,1.95401023394289,2.37449000282622,0.00118268321915394,42166.9372644907,0.000193004124873527,0.00109001468270411,5.41562523596904,0.521635228911235,5.94048563182232,42203.8831798981,0.00110142272545696,0.00107968185385111,5.33177499655875,0.547940116071693,0.265329234760812,0.000248558772809382,0.00135429007113919,0.000709213087680026,0.000273466984544779,0.00151703094400846,-9.20820085393529e-05,0.00309305734474126
16060745,24812,27445,2457399.82407407,353200.0,4,1,-29708.7648926607,29936.30082396,37.3743032389051,-2.18154851237477,-2.16555326211048,-0.000179621334317561,42166.0643360208,0.000266699191615849,0.000888072919764145,4.24590328536064,0.715871763231724,3.67378990901186,-41321.7148018715,8425.83613464483,29.699688359229,-0.614183372217762,-3.0122103485038,-0.00248992417567633,42166.9230139687,0.000121450390643117,0.00107329812130717,5.48134384418892,0.514562695772273,3.22772053917787,42203.2916216146,0.000743681147993009,0.000888156208263129,2.13866550570908,0.714461820603766,5.78243763073533,-0.000482608042838173,-0.00143856372332296,-4.54196317524016e-06,-0.000490955585054187,-0.00125233427427807,0.000825726036033552,0.00309571927288602
16060043,24812,27445,2457399.5,337600.0,3,1,40135.5510370537,12922.0663928816,-14.6944209235756,-0.941422978362827,2.92703729914308,0.00247215551621734,42166.0512191411,0.000301655158249261,0.000876404635151403,4.42782523115339,0.720434737077198,1.44640561998714,40962.599029979,-9970.81140302299,-30.0949074141071,0.727312175934549,2.98791558572522,0.00237421845658311,42166.9059313249,0.00019563659292808,0.00105150659793516,5.51396224121497,0.507469477696484,0.0229841309165672,42203.695720508,0.00106778808887271,0.00086992704456638,5.35579139147333,0.723664071999042,0.515210125976386,0.000243007502359727,0.0015181223112064,-2.08722017099238e-05,0.00019121675326117,0.00133264143351086,-0.000844545873386384,0.00312685254264217
16060945,24812,27445,2457399.91666667,353200.0,4,1,-41278.2638648277,8629.97622118806,29.9325719673678,-0.628344635070894,-3.00935163307617,-0.0016597226035799,42166.0680849602,0.000282748063075168,0.000891671690734856,4.19583401900493,0.714602475587871,4.30824160029556,-39130.661681236,-15721.253148908,6.06934169702121,1.14636811860991,-2.85255503836144,-0.00328171592954003,42166.926148555,0.000130846793791243,0.00107711735273473,5.32751588208479,0.516044999851085,3.96324230680023,42203.3232889577,0.000807166193689432,0.00107323181751751,2.71658948704834,0.516533148058413,5.98555536562684,-0.000348468104889199,-0.00131284925020214,-0.000816643906390846,-0.000438474850342985,-0.00160470803349266,1.0788609369255e-05,0.00324847056230298
